	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
6	6	0.003709264565259218	2342	4	8	españoles		POS	4	amigos
7	7	0.0036147835198789835	4080	4	8	españoles		NEU	3	políticos
8	8	0.003364025382325053	4600	4	8	españoles		NEU	2	familiares
9	9	0.003343542804941535	7206	4	8	españoles		POS	1	libres
0	0	0.006604876834899187	404	5	8	españoles		NEU	10	1
1	1	0.006570007186383009	1667	5	8	españoles		NEU	9	nosotros
2	2	0.005365990102291107	4600	5	8	españoles		NEU	8	familiares
3	3	0.0045882887206971645	1662	5	8	españoles		NEU	7	niños
4	4	0.004321675281971693	1605	5	8	españoles		POS	6	grandes
5	5	0.004239986184984446	2342	5	8	españoles		NEU	5	amigos
6	6	0.004225843120366335	3674	5	8	españoles		NEU	4	familias
7	7	0.004077364224940538	1687	5	8	españoles		NEU	3	empresas
8	8	0.00378265674225986	679	5	8	españoles		NEU	2	años
9	9	0.0037291282787919044	3064	5	8	españoles		POS	1	padres
0	0	0.02187374420464039	3034	6	8	españoles		NEU	10	libros
1	1	0.010625060647726059	2342	6	8	españoles		NEU	9	amigos
2	2	0.008282261900603771	3064	6	8	españoles		NEU	8	padres
3	3	0.00814204290509224	4080	6	8	españoles		NEU	7	políticos
4	4	0.007576479576528072	11773	6	8	españoles		NEU	6	escritores
5	5	0.006360530853271484	625	6	8	españoles		NEU	5	3
6	6	0.00575303053483367	1568	6	8	españoles		NEU	4	mujeres
7	7	0.005459567066282034	21125	6	8	españoles		NEG	3	asesinos
8	8	0.005117748863995075	413	6	8	españoles		NEU	2	2
9	9	0.005098720546811819	404	6	8	españoles		NEU	1	1
0	0	0.340319961309433	2792	7	8	españoles		NEU	10	jóvenes
1	1	0.07761810719966888	43238	7	8	españoles		POS	9	guapos
2	2	0.06211598217487335	1605	7	8	españoles		POS	8	grandes
3	3	0.03769192472100258	3452	7	8	españoles		NEU	7	pequeños
4	4	0.02659596875309944	21996	7	8	españoles		NEU	6	jovenes
5	5	0.016935117542743683	43564	7	8	españoles		NEU	5	buscados
6	6	0.015714189037680626	6001	7	8	españoles		POS	4	fuertes
7	7	0.012575440108776093	2655	7	8	españoles		NEU	3	joven
8	8	0.010977378115057945	20943	7	8	españoles		POS	2	bellos
9	9	0.008921260014176369	8410	7	8	españoles		NEU	1	antiguos
0	0	0.16785408556461334	1605	8	8	españoles		POS	10	grandes
1	1	0.06809423118829727	43238	8	8	españoles		POS	9	guapos
2	2	0.055600956082344055	6001	8	8	españoles		NEU	8	fuertes
3	3	0.034671466797590256	3452	8	8	españoles		NEU	7	pequeños
4	4	0.03322359174489975	43564	8	8	españoles		NEU	6	buscados
5	5	0.024255327880382538	9931	8	8	españoles		POS	5	ricos
6	6	0.024145588278770447	2792	8	8	españoles		NEU	4	jóvenes
7	7	0.017665844410657883	10171	8	8	españoles		POS	3	felices
8	8	0.016669616103172302	10578	8	8	españoles		NEU	2	baratos
9	9	0.014138229191303253	17050	8	8	españoles		NEG	1	peligrosos
0	0	0.15255111455917358	1605	9	8	españoles		POS	10	grandes
1	1	0.050050001591444016	43564	9	8	españoles		NEU	9	buscados
2	2	0.04224540293216705	6001	9	8	españoles		POS	8	fuertes
3	3	0.0388285368680954	19112	9	8	españoles		NEG	7	vendidos
4	4	0.036787405610084534	43238	9	8	españoles		POS	6	guapos
5	5	0.03074212744832039	3452	9	8	españoles		NEU	5	pequeños
6	6	0.030050328001379967	9931	9	8	españoles		POS	4	ricos
7	7	0.022141268476843834	29394	9	8	españoles		NEU	3	premiados
8	8	0.020152490586042404	10578	9	8	españoles		NEU	2	baratos
9	9	0.019192742183804512	17050	9	8	españoles		NEG	1	peligrosos
0	0	0.27055612206459045	1605	10	8	españoles		POS	10	grandes
1	1	0.06304073333740234	43238	10	8	españoles		POS	9	guapos
2	2	0.04735453799366951	6001	10	8	españoles		NEU	8	fuertes
3	3	0.04528908059000969	43564	10	8	españoles		NEU	7	buscados
4	4	0.029842443764209747	3452	10	8	españoles		NEU	6	pequeños
5	5	0.02702893316745758	19112	10	8	españoles		NEG	5	vendidos
6	6	0.023051679134368896	10578	10	8	españoles		NEU	4	baratos
7	7	0.017210710793733597	9931	10	8	españoles		POS	3	ricos
8	8	0.016694752499461174	2792	10	8	españoles		NEU	2	jóvenes
9	9	0.0157749205827713	17050	10	8	españoles		NEG	1	peligrosos
0	0	0.061901748180389404	4174	11	8	españoles		POS	10	buenos
1	1	0.040873605757951736	2843	11	8	españoles		NEG	9	fuerte
2	2	0.02744859643280506	6001	11	8	españoles		NEU	8	fuertes
3	3	0.022192414849996567	2804	11	8	españoles		POS	7	importantes
4	4	0.017544247210025787	18	11	8	españoles		NEG	6	.
5	5	0.01683507300913334	1605	11	8	españoles		POS	5	grandes
6	6	0.01552488375455141	3657	11	8	españoles		NEG	4	pocos
7	7	0.015429473482072353	17050	11	8	españoles		NEG	3	peligrosos
8	8	0.015283813700079918	6841	11	8	españoles		POS	2	interesantes
9	9	0.013249232433736324	10578	11	8	españoles		NEG	1	baratos
0	0	0.037271708250045776	1167	12	8	españoles		POS	10	10
1	1	0.03290148451924324	625	12	8	españoles		NEG	9	3
2	2	0.027426376938819885	791	12	8	españoles		NEG	8	5
3	3	0.023734893649816513	404	12	8	españoles		NEG	7	1
4	4	0.022783000022172928	753	12	8	españoles		NEG	6	4
5	5	0.019420726224780083	1118	12	8	españoles		NEG	5	8
6	6	0.019018270075321198	3657	12	8	españoles		NEG	4	pocos
7	7	0.016426576301455498	1097	12	8	españoles		NEG	3	7
8	8	0.015184016898274422	413	12	8	españoles		NEG	2	2
9	9	0.014356880448758602	945	12	8	españoles		NEG	1	6
0	0	0.00864990334957838	10171	0	8	franceses		POS	10	felices
1	1	0.008100086823105812	2342	0	8	franceses		POS	9	amigos
2	2	0.007545133586972952	21125	0	8	franceses		NEG	8	asesinos
3	3	0.006458429619669914	1605	0	8	franceses		POS	7	grandes
4	4	0.006255144719034433	17050	0	8	franceses		NEG	6	peligrosos
5	5	0.005700471345335245	3064	0	8	franceses		POS	5	padres
6	6	0.005197581835091114	1662	0	8	franceses		NEU	4	niños
7	7	0.0051436759531497955	4080	0	8	franceses		NEG	3	políticos
8	8	0.004740614909678698	2792	0	8	franceses		NEU	2	jóvenes
9	9	0.004516000393778086	7206	0	8	franceses		POS	1	libres
0	0	0.010668639093637466	679	1	8	franceses		NEU	10	años
1	1	0.008082379586994648	316	1	8	franceses		NEU	9	los
2	2	0.0077230134047567844	2152	1	8	franceses		NEU	8	nuevos
3	3	0.00684079434722662	404	1	8	franceses		NEU	7	1
4	4	0.006384530104696751	726	1	8	franceses		NEU	6	todos
5	5	0.005992216989398003	1605	1	8	franceses		POS	5	grandes
6	6	0.004782891366630793	3979	1	8	franceses		NEU	4	comentarios
7	7	0.004450282081961632	9275	1	8	franceses		POS	3	regalos
8	8	0.004402900114655495	10625	1	8	franceses		NEU	2	blogs
9	9	0.004394476767629385	8615	1	8	franceses		NEU	1	recuerdos
0	0	0.04691595956683159	2342	2	8	franceses		NEU	10	amigos
1	1	0.021379509940743446	679	2	8	franceses		NEG	9	años
2	2	0.017735091969370842	47216	2	8	franceses		NEG	8	idiotas
3	3	0.01770935207605362	2323	2	8	franceses		NEG	7	hombres
4	4	0.017631378024816513	9275	2	8	franceses		POS	6	regalos
5	5	0.016996096819639206	5839	2	8	franceses		NEG	5	chicos
6	6	0.01376485638320446	12282	2	8	franceses		NEU	4	ganadores
7	7	0.012846210040152073	1662	2	8	franceses		NEG	3	niños
8	8	0.010705960914492607	40351	2	8	franceses		POS	2	genios
9	9	0.01066034846007824	3064	2	8	franceses		POS	1	padres
0	0	0.022800851613283157	32820	3	8	franceses		POS	10	bienvenidos
1	1	0.012891829013824463	17050	3	8	franceses		NEG	9	peligrosos
2	2	0.011989621445536613	1605	3	8	franceses		POS	8	grandes
3	3	0.010348265059292316	10171	3	8	franceses		POS	7	felices
4	4	0.005633120890706778	4600	3	8	franceses		NEU	6	familiares
5	5	0.005393308121711016	404	3	8	franceses		NEU	5	1
6	6	0.005019604228436947	2342	3	8	franceses		NEU	4	amigos
7	7	0.004878343548625708	293	3	8	franceses		NEG	3	que
8	8	0.0048059807159006596	2578	3	8	franceses		NEU	2	profesionales
9	9	0.004675110336393118	1667	3	8	franceses		NEG	1	nosotros
0	0	0.013350347056984901	404	4	8	franceses		NEU	10	1
1	1	0.009238000027835369	726	4	8	franceses		NEU	9	todos
2	2	0.007108213379979134	679	4	8	franceses		NEU	8	años
3	3	0.00525960186496377	15491	4	8	franceses		NEU	7	facturas
4	4	0.0048016696237027645	1605	4	8	franceses		POS	6	grandes
5	5	0.004648687783628702	413	4	8	franceses		NEU	5	2
6	6	0.004554991144686937	10171	4	8	franceses		POS	4	felices
7	7	0.0036790650337934494	625	4	8	franceses		NEU	3	3
8	8	0.0034347381442785263	6245	4	8	franceses		NEU	2	similares
9	9	0.0030909122433513403	3674	4	8	franceses		NEU	1	familias
0	0	0.0106730991974473	404	5	8	franceses		NEU	10	1
1	1	0.006962164305150509	4600	5	8	franceses		NEU	9	familiares
2	2	0.006284304894506931	2342	5	8	franceses		NEU	8	amigos
3	3	0.005918189417570829	1605	5	8	franceses		POS	7	grandes
4	4	0.005691896192729473	2578	5	8	franceses		NEU	6	profesionales
5	5	0.005488128401339054	1667	5	8	franceses		NEU	5	nosotros
6	6	0.00466890586540103	1568	5	8	franceses		NEU	4	mujeres
7	7	0.004544547293335199	10171	5	8	franceses		POS	3	felices
8	8	0.0042716688476502895	2792	5	8	franceses		NEU	2	jóvenes
9	9	0.0041979537345469	3674	5	8	franceses		NEU	1	familias
0	0	0.01439757365733385	3034	6	8	franceses		NEU	10	libros
1	1	0.008417831733822823	2342	6	8	franceses		NEU	9	amigos
2	2	0.008103723637759686	21125	6	8	franceses		NEG	8	asesinos
3	3	0.0062216706573963165	11773	6	8	franceses		NEU	7	escritores
4	4	0.00620081415399909	5931	6	8	franceses		NEU	6	autores
5	5	0.004661154001951218	3979	6	8	franceses		NEU	5	comentarios
6	6	0.004344739485532045	9275	6	8	franceses		NEU	4	regalos
7	7	0.0033337268978357315	9961	6	8	franceses		NEU	3	cuentos
8	8	0.003320202697068453	625	6	8	franceses		NEU	2	3
9	9	0.0033155151177197695	29394	6	8	franceses		NEU	1	premiados
0	0	0.4261687994003296	2792	7	8	franceses		NEU	10	jóvenes
1	1	0.06877300888299942	43238	7	8	franceses		POS	9	guapos
2	2	0.050910983234643936	1605	7	8	franceses		POS	8	grandes
3	3	0.044651225209236145	21996	7	8	franceses		NEU	7	jovenes
4	4	0.03657899424433708	3452	7	8	franceses		NEU	6	pequeños
5	5	0.018959440290927887	2655	7	8	franceses		NEU	5	joven
6	6	0.015216289088129997	12282	7	8	franceses		POS	4	ganadores
7	7	0.011798877269029617	6001	7	8	franceses		POS	3	fuertes
8	8	0.01033099927008152	20943	7	8	franceses		POS	2	bellos
9	9	0.006425163242965937	11461	7	8	franceses		NEU	1	viejos
0	0	0.20391006767749786	1605	8	8	franceses		POS	10	grandes
1	1	0.049671173095703125	6001	8	8	franceses		NEU	9	fuertes
2	2	0.03892393410205841	3452	8	8	franceses		NEU	8	pequeños
3	3	0.028737327083945274	43564	8	8	franceses		NEU	7	buscados
4	4	0.02757228910923004	43238	8	8	franceses		POS	6	guapos
5	5	0.019142311066389084	2792	8	8	franceses		NEU	5	jóvenes
6	6	0.016095662489533424	17050	8	8	franceses		NEG	4	peligrosos
7	7	0.012007431127130985	14421	8	8	franceses		NEU	3	rápidos
8	8	0.01155838556587696	10578	8	8	franceses		NEU	2	baratos
9	9	0.010360860265791416	16888	8	8	franceses		NEG	1	débiles
0	0	0.20135243237018585	1605	9	8	franceses		POS	10	grandes
1	1	0.04465292766690254	3452	9	8	franceses		NEU	9	pequeños
2	2	0.041638653725385666	43238	9	8	franceses		POS	8	guapos
3	3	0.03761330246925354	29394	9	8	franceses		POS	7	premiados
4	4	0.03729860112071037	43564	9	8	franceses		NEU	6	buscados
5	5	0.03570200875401497	19112	9	8	franceses		NEG	5	vendidos
6	6	0.02106786146759987	2792	9	8	franceses		NEU	4	jóvenes
7	7	0.020879006013274193	8410	9	8	franceses		NEU	3	antiguos
8	8	0.016602057963609695	6001	9	8	franceses		POS	2	fuertes
9	9	0.01564955897629261	12282	9	8	franceses		POS	1	ganadores
0	0	0.30659395456314087	1605	10	8	franceses		POS	10	grandes
1	1	0.04730221629142761	43238	10	8	franceses		POS	9	guapos
2	2	0.046514805406332016	6001	10	8	franceses		POS	8	fuertes
3	3	0.04337079077959061	3452	10	8	franceses		NEU	7	pequeños
4	4	0.027447033673524857	43564	10	8	franceses		NEU	6	buscados
5	5	0.019344449043273926	2792	10	8	franceses		NEU	5	jóvenes
6	6	0.016959529370069504	19112	10	8	franceses		NEG	4	vendidos
7	7	0.013095851987600327	29394	10	8	franceses		POS	3	premiados
8	8	0.013037159107625484	8410	10	8	franceses		NEU	2	antiguos
9	9	0.011651313863694668	10578	10	8	franceses		NEU	1	baratos
0	0	0.043375615030527115	2843	11	8	franceses		NEG	10	fuerte
1	1	0.02109387144446373	4174	11	8	franceses		POS	9	buenos
2	2	0.0188430268317461	18	11	8	franceses		NEG	8	.
3	3	0.01828041672706604	6001	11	8	franceses		NEU	7	fuertes
4	4	0.014393567107617855	6420	11	8	franceses		NEU	6	probablemente
5	5	0.014054804109036922	6841	11	8	franceses		POS	5	interesantes
6	6	0.012941436842083931	17050	11	8	franceses		NEG	4	peligrosos
7	7	0.012864884920418262	26691	11	8	franceses		NEG	3	raros
8	8	0.01280671451240778	1605	11	8	franceses		POS	2	grandes
9	9	0.012720329686999321	3657	11	8	franceses		NEG	1	pocos
0	0	0.02965412475168705	3657	12	8	franceses		NEG	10	pocos
1	1	0.022468458861112595	1605	12	8	franceses		POS	9	grandes
2	2	0.01910271681845188	1167	12	8	franceses		POS	8	10
3	3	0.012737208977341652	625	12	8	franceses		NEG	7	3
4	4	0.011790557764470577	404	12	8	franceses		NEG	6	1
5	5	0.011719126254320145	791	12	8	franceses		NEG	5	5
6	6	0.009452788159251213	14729	12	8	franceses		NEG	4	pares
7	7	0.009165260009467602	753	12	8	franceses		NEG	3	4
8	8	0.00839085504412651	7945	12	8	franceses		NEG	2	enlaces
9	9	0.008092078380286694	413	12	8	franceses		NEG	1	2
0	0	0.02394486777484417	404	0	8	británicos		NEU	10	1
1	1	0.009651963599026203	316	0	8	británicos		NEU	9	los
2	2	0.008250940591096878	17050	0	8	británicos		NEG	8	peligrosos
3	3	0.0079967575147748	413	0	8	británicos		NEU	7	2
4	4	0.0068038878962397575	7206	0	8	británicos		POS	6	libres
5	5	0.006249687168747187	625	0	8	británicos		NEU	5	3
6	6	0.005788543727248907	6625	0	8	británicos		NEU	4	activos
7	7	0.005634680390357971	726	0	8	británicos		NEG	3	todos
8	8	0.005342753604054451	753	0	8	británicos		NEU	2	4
9	9	0.0050857835449278355	4480	0	8	británicos		NEU	1	elecciones
0	0	0.01134437881410122	2152	1	8	británicos		NEU	10	nuevos
1	1	0.01056588813662529	679	1	8	británicos		NEU	9	años
2	2	0.010448997840285301	404	1	8	británicos		NEU	8	1
3	3	0.008933010511100292	4174	1	8	británicos		POS	7	buenos
4	4	0.008823735639452934	7206	1	8	británicos		POS	6	libres
5	5	0.008289188146591187	2792	1	8	británicos		NEU	5	jóvenes
6	6	0.008110903203487396	32820	1	8	británicos		POS	4	bienvenidos
7	7	0.007764887530356646	726	1	8	británicos		NEU	3	todos
8	8	0.007521144580096006	1605	1	8	británicos		POS	2	grandes
9	9	0.006107920780777931	316	1	8	británicos		NEU	1	los
0	0	0.04189283028244972	679	2	8	británicos		NEG	10	años
1	1	0.021002372726798058	2342	2	8	británicos		NEU	9	amigos
2	2	0.018004002049565315	2323	2	8	británicos		NEG	8	hombres
3	3	0.017112284898757935	12282	2	8	británicos		NEU	7	ganadores
4	4	0.016328610479831696	47216	2	8	británicos		NEG	6	idiotas
5	5	0.014938288368284702	1605	2	8	británicos		POS	5	grandes
6	6	0.014425705187022686	3657	2	8	británicos		NEG	4	pocos
7	7	0.011639200150966644	1752	2	8	británicos		NEU	3	meses
8	8	0.010458535514771938	40351	2	8	británicos		POS	2	genios
9	9	0.009725230745971203	7465	2	8	británicos		NEG	1	consumidores
0	0	0.025557570159435272	17050	3	8	británicos		NEG	10	peligrosos
1	1	0.021135175600647926	404	3	8	británicos		NEU	9	1
2	2	0.012165278196334839	6567	3	8	británicos		NEU	8	seguros
3	3	0.01196531392633915	32820	3	8	británicos		POS	7	bienvenidos
4	4	0.009252635762095451	18	3	8	británicos		NEU	6	.
5	5	0.007779865991324186	30	3	8	británicos		NEU	5	:
6	6	0.0070378901436924934	726	3	8	británicos		NEU	4	todos
7	7	0.00700625404715538	413	3	8	británicos		NEU	3	2
8	8	0.006867485120892525	625	3	8	británicos		NEU	2	3
9	9	0.006450704298913479	291	3	8	británicos		NEU	1	y
0	0	0.02165663242340088	404	4	8	británicos		NEU	10	1
1	1	0.018491335213184357	726	4	8	británicos		NEU	9	todos
2	2	0.009420530870556831	15491	4	8	británicos		NEU	8	facturas
3	3	0.008451074361801147	679	4	8	británicos		NEU	7	años
4	4	0.007469742558896542	413	4	8	británicos		NEU	6	2
5	5	0.0069793458096683025	293	4	8	británicos		NEU	5	que
6	6	0.006022585090249777	625	4	8	británicos		NEU	4	3
7	7	0.005644343327730894	1152	4	8	británicos		NEU	3	días
8	8	0.004912693053483963	1605	4	8	británicos		POS	2	grandes
9	9	0.004248855169862509	3674	4	8	británicos		NEU	1	familias
0	0	0.030469056218862534	404	5	8	británicos		NEU	10	1
1	1	0.017079412937164307	726	5	8	británicos		NEU	9	todos
2	2	0.00995304062962532	9003	5	8	británicos		POS	8	excelentes
3	3	0.0093577541410923	625	5	8	británicos		NEU	7	3
4	4	0.008792897686362267	4600	5	8	británicos		NEU	6	familiares
5	5	0.007848149165511131	413	5	8	británicos		NEU	5	2
6	6	0.00769197940826416	1460	5	8	británicos		NEU	4	diferentes
7	7	0.007630772888660431	293	5	8	británicos		NEU	3	que
8	8	0.007492728531360626	679	5	8	británicos		NEU	2	años
9	9	0.007470317650586367	46667	5	8	británicos		NEU	1	elegibles
0	0	0.01745428517460823	404	6	8	británicos		NEU	10	1
1	1	0.017332449555397034	625	6	8	británicos		NEU	9	3
2	2	0.01350286416709423	893	6	8	británicos		NEU	8	personas
3	3	0.012072854675352573	1568	6	8	británicos		NEU	7	mujeres
4	4	0.01140696369111538	413	6	8	británicos		NEU	6	2
5	5	0.008879140950739384	753	6	8	británicos		NEU	5	4
6	6	0.008299637585878372	726	6	8	británicos		NEU	4	todos
7	7	0.007899696938693523	6071	6	8	británicos		NEU	3	estrellas
8	8	0.007475833874195814	791	6	8	británicos		NEU	2	5
9	9	0.0073240166530013084	4600	6	8	británicos		NEU	1	familiares
0	0	0.3990890383720398	2792	7	8	británicos		NEU	10	jóvenes
1	1	0.15374284982681274	43238	7	8	británicos		POS	9	guapos
2	2	0.059830740094184875	1605	7	8	británicos		POS	8	grandes
3	3	0.02515471540391445	21996	7	8	británicos		NEU	7	jovenes
4	4	0.019910559058189392	6001	7	8	británicos		POS	6	fuertes
5	5	0.018857700750231743	3452	7	8	británicos		NEU	5	pequeños
6	6	0.014767217449843884	11461	7	8	británicos		NEU	4	viejos
7	7	0.014323432929813862	12282	7	8	británicos		POS	3	ganadores
8	8	0.012511195614933968	2655	7	8	británicos		NEU	2	joven
9	9	0.008718634024262428	20943	7	8	británicos		POS	1	bellos
0	0	0.09765739738941193	43238	8	8	británicos		POS	10	guapos
1	1	0.08414340019226074	1605	8	8	británicos		POS	9	grandes
2	2	0.06721284985542297	43564	8	8	británicos		NEU	8	buscados
3	3	0.034418389201164246	6001	8	8	británicos		NEU	7	fuertes
4	4	0.02232927456498146	19112	8	8	británicos		NEG	6	vendidos
5	5	0.019523918628692627	2792	8	8	británicos		NEU	5	jóvenes
6	6	0.016905343160033226	14421	8	8	británicos		NEU	4	rápidos
7	7	0.016399884596467018	29394	8	8	británicos		POS	3	premiados
8	8	0.014173007570207119	3452	8	8	británicos		NEU	2	pequeños
9	9	0.013852772302925587	8401	8	8	británicos		NEU	1	afectados
0	0	0.07057798653841019	43238	9	8	británicos		POS	10	guapos
1	1	0.07011628895998001	1605	9	8	británicos		POS	9	grandes
2	2	0.051478125154972076	43564	9	8	británicos		NEU	8	buscados
3	3	0.04492340609431267	19112	9	8	británicos		NEG	7	vendidos
4	4	0.036820292472839355	8401	9	8	británicos		NEU	6	afectados
5	5	0.032962217926979065	29394	9	8	británicos		POS	5	premiados
6	6	0.029021885246038437	16100	9	8	británicos		NEU	4	vulnerables
7	7	0.023422200232744217	8410	9	8	británicos		NEU	3	antiguos
8	8	0.023416101932525635	6001	9	8	británicos		POS	2	fuertes
9	9	0.02035505324602127	10171	9	8	británicos		POS	1	felices
0	0	0.10228835046291351	43238	10	8	británicos		POS	10	guapos
1	1	0.08722160756587982	43564	10	8	británicos		NEU	9	buscados
2	2	0.0840432271361351	1605	10	8	británicos		POS	8	grandes
3	3	0.04882373288273811	6001	10	8	británicos		POS	7	fuertes
4	4	0.03152002766728401	19112	10	8	británicos		NEG	6	vendidos
5	5	0.0259738489985466	8401	10	8	británicos		NEU	5	afectados
6	6	0.02570345625281334	36858	10	8	británicos		NEU	4	optimistas
7	7	0.017825858667492867	14208	10	8	británicos		NEU	3	calientes
8	8	0.017064811661839485	10578	10	8	británicos		NEU	2	baratos
9	9	0.016204167157411575	17050	10	8	británicos		NEG	1	peligrosos
0	0	0.024405725300312042	4174	11	8	británicos		POS	10	buenos
1	1	0.02319171652197838	2843	11	8	británicos		NEG	9	fuerte
2	2	0.021749505773186684	6841	11	8	británicos		POS	8	interesantes
3	3	0.020090388134121895	6001	11	8	británicos		NEU	7	fuertes
4	4	0.016605842858552933	17050	11	8	británicos		NEG	6	peligrosos
5	5	0.01570228673517704	3657	11	8	británicos		NEG	5	pocos
6	6	0.015556186437606812	1605	11	8	británicos		POS	4	grandes
7	7	0.015545598231256008	26691	11	8	británicos		NEG	3	raros
8	8	0.014474455267190933	6625	11	8	británicos		NEU	2	activos
9	9	0.012935158796608448	25894	11	8	británicos		POS	1	valiosos
0	0	0.0461096428334713	1167	12	8	británicos		POS	10	10
1	1	0.028153162449598312	625	12	8	británicos		NEG	9	3
2	2	0.023371778428554535	791	12	8	británicos		NEU	8	5
3	3	0.020083503797650337	3657	12	8	británicos		NEG	7	pocos
4	4	0.01914331689476967	404	12	8	británicos		NEG	6	1
5	5	0.018067508935928345	1118	12	8	británicos		NEG	5	8
6	6	0.01772332563996315	1097	12	8	británicos		NEG	4	7
7	7	0.017434976994991302	753	12	8	británicos		NEG	3	4
8	8	0.016843324527144432	413	12	8	británicos		NEG	2	2
9	9	0.01115668285638094	1410	12	8	británicos		NEG	1	20
0	0	0.017526900395751	4080	0	8	argentinos		NEG	10	políticos
1	1	0.012879932299256325	404	0	8	argentinos		NEU	9	1
2	2	0.010737895034253597	21125	0	8	argentinos		NEG	8	asesinos
3	3	0.010214472189545631	413	0	8	argentinos		NEU	7	2
4	4	0.010188335552811623	625	0	8	argentinos		NEU	6	3
5	5	0.007647087797522545	1605	0	8	argentinos		POS	5	grandes
6	6	0.00654527498409152	17050	0	8	argentinos		NEG	4	peligrosos
7	7	0.00593326473608613	2342	0	8	argentinos		POS	3	amigos
8	8	0.005581852979958057	5048	0	8	argentinos		NEU	2	nacionales
9	9	0.005354489665478468	726	0	8	argentinos		NEG	1	todos
0	0	0.011939914897084236	7206	1	8	argentinos		POS	10	libres
1	1	0.011302069760859013	3034	1	8	argentinos		NEU	9	libros
2	2	0.01060000155121088	404	1	8	argentinos		NEU	8	1
3	3	0.010575525462627411	11773	1	8	argentinos		NEU	7	escritores
4	4	0.010081319138407707	2152	1	8	argentinos		POS	6	nuevos
5	5	0.007310573477298021	316	1	8	argentinos		NEU	5	los
6	6	0.007261225953698158	4715	1	8	argentinos		NEU	4	2008
7	7	0.006999664939939976	9961	1	8	argentinos		NEU	3	cuentos
8	8	0.006631179712712765	12282	1	8	argentinos		POS	2	ganadores
9	9	0.006544181145727634	726	1	8	argentinos		NEU	1	todos
0	0	0.06711571663618088	2342	2	8	argentinos		NEU	10	amigos
1	1	0.048209138214588165	47216	2	8	argentinos		NEG	9	idiotas
2	2	0.04400137811899185	5839	2	8	argentinos		NEG	8	chicos
3	3	0.02284577675163746	40351	2	8	argentinos		POS	7	genios
4	4	0.013645791448652744	3064	2	8	argentinos		NEU	6	padres
5	5	0.013642330653965473	1605	2	8	argentinos		POS	5	grandes
